group,n_nonneuronal,n_neuronal,EN_mean_cpm,IN_mean_cpm,IN_over_EN_nonneuronal,SLC17A7_mean_cpm,SLC17A7_frac_nonzero,NEUROD2_mean_cpm,NEUROD2_frac_nonzero,SATB2_mean_cpm,SATB2_frac_nonzero,RBFOX3_mean_cpm,RBFOX3_frac_nonzero,TBR1_mean_cpm,TBR1_frac_nonzero,GAD1_mean_cpm,GAD1_frac_nonzero,GAD2_mean_cpm,GAD2_frac_nonzero,LHX6_mean_cpm,LHX6_frac_nonzero,SLC32A1_mean_cpm,SLC32A1_frac_nonzero
PSYCHAD_under1y,15030,17227,0.10528109426686576,0.564091840356478,5.357959460116007,0.11245130571356285,0.06014637391882901,0.019581633344088186,0.010978043912175649,0.31770990682369943,0.14397870924817033,0.07109438078577134,0.045109780439121755,0.00556824466720707,0.0030605455755156356,0.6289005964396849,0.2984697272122422,0.12074214388207989,0.06387225548902195,1.4847529215842108,0.47065868263473054,0.021971699519936043,0.011709913506320693
PSYCHAD_1_5y,18811,12532,0.12241642151445593,0.4568714838748115,3.732109422008803,0.14210487057921037,0.0635798203178991,0.020047248203522498,0.009356227739088832,0.3524759186093304,0.13837648184572857,0.0901369088537483,0.04880123332092924,0.007317161326468044,0.003614906171920685,0.5619598882465393,0.21737281377917175,0.1228319543958877,0.05900802721811706,1.1225744344645605,0.291531550688427,0.020119658392258294,0.009887831587900697
WANG_under1y,9607,22307,0.08028166408707271,0.3580670101835452,4.460134325754071,0.06625707613101853,0.015613615072343084,0.014902999368489997,0.0045799937545539715,0.24185179401089657,0.05287810971166858,0.06619424399222007,0.019152701155407514,0.012202206932738423,0.00374726761736234,0.46416755255546716,0.09243260122827106,0.03612951369646033,0.007286353700426772,0.9227988997465385,0.16602477360258144,0.00917207473571497,0.0023940876444259393
VEL_V3_under1y,15572,47139,0.31647270127143695,0.4429282393875713,1.3995780242925158,0.28817459138248536,0.0728872334960185,0.11506634070311035,0.028641150783457487,0.9334500532466353,0.19291035191369124,0.21899151950101767,0.054777806319034165,0.026681001523936043,0.00674287182121757,0.833272573638344,0.1746082712561007,0.11803143525119468,0.0291548933984074,0.7950445870985736,0.14005908040071924,0.025364361562172897,0.006935525301823786
